"ID" "order" "style" "para" "spp" "time" "mtGenome" "nucOXPHOS" "cplx1" "cplx2" "cplx3" "cplx4" "cplx5" "rRNAprotein" "mtGO" "werren" "cytosolic" "controlSingle" "controlRandom" "mtGenome_rate" "nucOXPHOS_rate" "cplx1_rate" "cplx2_rate" "cplx3_rate" "cplx4_rate" "cplx5_rate" "rRNAprotein_rate" "mtGO_rate" "werren_rate" "cytosolic_rate" "controlSingle_rate" "controlRandom_rate" "mtGenome_rateControlSingle" "nucOXPHOS_rateControlSingle" "cplx1_rateControlSingle" "cplx2_rateControlSingle" "cplx3_rateControlSingle" "cplx4_rateControlSingle" "cplx5_rateControlSingle" "rRNAprotein_rateControlSingle" "mtGO_rateControlSingle" "werren_rateControlSingle" "cytosolic_rateControlSingle" "controlSingle_rateControlSingle" "controlRandom_rateControlSingle" "mtGenome_rateControlRandom" "nucOXPHOS_rateControlRandom" "cplx1_rateControlRandom" "cplx2_rateControlRandom" "cplx3_rateControlRandom" "cplx4_rateControlRandom" "cplx5_rateControlRandom" "rRNAprotein_rateControlRandom" "mtGO_rateControlRandom" "werren_rateControlRandom" "cytosolic_rateControlRandom" "controlSingle_rateControlRandom" "controlRandom_rateControlRandom" "hd"
"28" 41 "Hymenoptera" "HD" "Parasitic/wasp-waist/stinger/pollinator/solitary" "DNOVA" 45.641976 0.36479700650795 0.192586041378596 0.252498627212789 0.0856013539512111 0.124576530108697 0.162885057805482 0.105380374924394 0.182107227821442 0.117449360302623 0.0872067512380877 0.0390994095374627 0.0474439650634478 0.088035246188811 0.00799257697580731 0.00421949394519194 0.00553215809965785 0.00187549623073311 0.00272942893858708 0.0035687556078966 0.00230884777916701 0.00398990674333298 0.00257327509883934 0.00191066993326686 0.00085665461849116 0.00103948096075963 0.0019288219727562 7.68900756966875 4.059231582374 5.32203889103951 1.80426222464195 2.62576135746872 3.43320920980471 2.22115446682137 3.83836442797111 2.47553846196361 1.83809998008101 0.824117661438589 1 1.85556257937294 4.14376084921217 2.18760155410428 2.86815381502143 0.972353206891932 1.41507561461821 1.85022550463639 1.19702482228973 2.06857180169489 1.33411747438892 0.990589053968834 0.444133585468772 0.538920115719263 1 "HD"
"29" 62 "Lepidoptera" "D" NA "DPLEX" 73.030688 0.0887015356499208 0.179562150651892 0.143756219528436 0.397771893206564 0.133521977454896 0.42301356447369 0.151835865432367 0.102898999535518 0.126656242244742 0.0822795976922752 0.0375088146292639 0.0743093535433543 0.201735448155673 0.00121457894043009 0.00245872188212018 0.00196843578316606 0.00544664036584955 0.00182829959721721 0.00579227138697762 0.00207906935550665 0.00140898302280157 0.00173428795090554 0.00112664415392438 0.000513603468027905 0.00101750860601716 0.00276233804829653 1.19367928020218 2.41641384414857 1.9345642597276 5.35291822952668 1.79683944332789 5.69260186373296 2.0432941237173 1.38473818744075 1.70444548640632 1.10725761655659 0.504765723838253 1 2.71480558686296 0.43969236175822 0.890087251861306 0.712597715685068 1.97175011552564 0.661866710464594 2.09687275261244 0.75264841563789 0.510069006098095 0.62783335007641 0.407858898594671 0.185930707628138 0.368350501722494 1 "D"
"30" 54 "Coleoptera" "D" NA "DPOND" 137.152394 0.462668565245601 0.237381586861577 0.256197006555956 0.318958309241904 0.160949099126865 0.393812280976945 0.21382739315299 0.27166058774451 0.23345130438353 0.241281802894767 0.1288803767541 0.209714036756005 0.377383281619729 0.00337339037075504 0.00173078704598898 0.00186797327472064 0.00232557595197284 0.00117350557604459 0.00287134820976545 0.00155904965941017 0.00198072071381058 0.00170213072900157 0.00175922414372706 0.000939687401694935 0.00152905852125341 0.00275156175268606 2.20618787565422 1.13192989145387 1.22164930168233 1.52092017385084 0.767469367413511 1.87785370530601 1.01961412054535 1.29538581177843 1.11318874022316 1.15052767390811 0.614552934785419 1 1.79951369711509 1.2259911548276 0.629019880909232 0.678877467640746 0.845183994036341 0.426487094065406 1.043533988275 0.56660536798356 0.719853265832399 0.618605316540672 0.639354774433 0.341510562420639 0.555705689600007 1 "D"
"31" 71 "Diptera" "D" NA "DPSEU" 49.846935 0.0352699472942187 0.0699710089306652 0.0569291800754444 0.0644303251012106 0.0507393650198881 0.252705407810416 0.150770850625353 0.0685404286742661 0.112343513680545 0.043681296977661 0.0284886343692533 0.0459913444530239 0.169622013027915 0.000707565014663764 0.00140371737862449 0.00114207985055539 0.00129256342644158 0.00101790340810098 0.00506962780781639 0.00302467645453734 0.00137501791583106 0.00225376973891263 0.000876308583018414 0.000571522288567056 0.000922651401796798 0.00340285742800264 0.766882284344695 1.52139516169471 1.23782378516011 1.40092284466745 1.10323726395331 5.49462971382653 3.27824403523041 1.49028973798046 2.44270992763201 0.949772125541526 0.619434693811831 1 3.68812903917538 0.207932606532704 0.412511369730944 0.335623773466687 0.379846483077684 0.299131958842735 1.4898149320326 0.888863703088705 0.404077439306102 0.662316828311998 0.257521392406022 0.167953639157465 0.271140187715229 1 "D"
"32" 12 "Crustacea" "D" NA "DPULE" 506.394942 0.538217107581793 0.344531356677604 0.369086172048301 0.227683800805648 0.382926606396323 0.412685476886433 0.405316455631553 0.437989042981863 0.374384047474278 0.438642550184594 0.298967819006731 0.37496984675536 0.777475061289364 0.00106284060708844 0.000680360975401693 0.000728850431622796 0.000449617051675939 0.000756181736104945 0.000814947865112035 0.000800395940035975 0.000864915911782276 0.000739312375427079 0.000866206420728021 0.000590384686359547 0.000740469178610714 0.00153531363922937 1.43536103566466 0.918824165886558 0.984308939084114 0.607205626734554 1.02121973195929 1.1005831014345 1.08093079787291 1.16806470379368 0.998437742964798 1.16980752980593 0.79731162810482 1 2.07343355210268 0.692262857523963 0.443141360838293 0.474724129975576 0.292850294680909 0.492525902710343 0.53080220502769 0.521324060169051 0.563348028495605 0.481538336230875 0.564188579190115 0.384536860270377 0.482291799988427 1 "D"
"33" 11 "Crustacea" "D" NA "EAFFI" 487 0.89345024914102 0.529241934671283 0.728251941541572 0.301240509277509 0.305200317936115 0.740190821026653 0.535181323692107 0.900650516577272 0.558434199273469 0.667461156121866 0.417871298783672 0.5758624624421 1.16725364216993 0.00183460010090559 0.00108673908556732 0.00149538386353506 0.000618563674081127 0.00062669469802077 0.00151989901648183 0.00109893495624663 0.00184938504430651 0.00114668213403176 0.00137055678875126 0.000858051948221092 0.0011824691220577 0.00239682472724832 1.55149937252743 0.919042252601237 1.26462825594366 0.523111904186318 0.529988213924955 1.2853604277099 0.929356154632004 1.56400282240627 0.969735372063111 1.15906349111786 0.725644274522733 1 2.02696601757975 0.765429395002865 0.453407824615925 0.62390205113239 0.25807630697772 0.261468721886998 0.634130230384747 0.458496169433408 0.77159794927087 0.478417182948633 0.571821866309239 0.357995283704446 0.493348182123955 1 "D"
"34" 15 "Ephemeroptera" "D" NA "EDANI" 355.768668 0.151762317504781 0.255829101641627 0.359203078382718 0.135712566430191 0.172467573865958 0.231250784994128 0.219749273296376 0.408355776464348 0.35891297251045 0.522873134961517 0.18877646001414 0.276971496388828 0.590627141525837 0.000426575837489942 0.000719088342095451 0.00100965349310277 0.000381462952297393 0.000484774487971375 0.000650003234669693 0.000617674610110343 0.00114781264679651 0.00100883805909083 0.0014696997852591 0.000530615753982416 0.000778515707821769 0.00166014378063736 0.54793478564931 0.923665810298688 1.29689546782261 0.489987483187332 0.622690696026852 0.834926293893742 0.793400317944196 1.47436029262403 1.29584804642348 1.88782290516811 0.681573600444159 1 2.13244737897752 0.256951140295916 0.43314823118476 0.608172319095845 0.22977705711185 0.292007531892967 0.39153430097491 0.372060912623608 0.691393516744581 0.607681136331168 0.885284637632326 0.319620360700748 0.468944748582489 1 "D"
"35" 45 "Hymenoptera" "HD" "Parasitic/wasp-waist/stinger/pollinator/solitary" "EMEXI" 34.056707 0.466102578497834 0.209365098073758 0.254642769737937 0.065651554332206 0.174010514187873 0.228859254171129 0.195416501016425 0.162883158506678 0.122264244545165 0.0933928763883315 0.0473848889612392 0.0576921995585554 0.101098235222907 0.0136860730104597 0.00614754380315625 0.00747702265336273 0.00192771292691939 0.00510943451426096 0.00671994665165745 0.00573797405064515 0.0047827042851406 0.0035900195678098 0.00274227559312565 0.0013913526331609 0.00169400404914531 0.00296852644100051 8.07912650348437 3.62900183518329 4.41381628168786 1.13796240799542 3.01618789921953 3.96690117420199 3.38722569969073 2.82331337257055 2.11925087760038 1.61881289156849 0.821339614780077 1 1.75237269503473 4.61039282703744 2.07090754464841 2.51876572500486 0.649383781897417 1.72120229204995 2.26373144562343 1.93293681720121 1.611137505492 1.20936081896573 0.923783448666673 0.468701445250378 0.570654862880172 1 "HD"
"36" 19 "Thysanoptera" "HD" NA "FOCCI" 371.99027 1.09175482246722 0.532738194823802 0.707757547884395 0.188542003273691 0.377423562899403 1.12894980171445 0.57301654382007 0.743986914478698 0.420891855037932 0.357194834580236 0.17659409916805 0.282687610731583 0.508548166600424 0.0029349015566112 0.00143212938022224 0.0019026238183176 0.000506846599169626 0.00101460600810716 0.00303489067527075 0.00154040734404174 0.00200001713614364 0.00113145931219634 0.00096022628382252 0.00047472773728208 0.000759932808811325 0.00136710072174851 3.86205401659382 1.88454737526381 2.50367374096357 0.666962385743587 1.3351259431662 3.99363027899517 2.0270309771876 2.63183417396076 1.4888938851925 1.26356734791395 0.624696988704359 1 1.79897578561835 2.14680711517545 1.04756683793609 1.39172175689013 0.370745615964106 0.742158929452895 2.21994665571469 1.12676946148603 1.46296253401551 0.827634200023839 0.702381520649333 0.347251471475274 0.555871851080128 1 "HD"
"37" 23 "Hemiptera" "D" NA "GBUEN" 227.7311 0.246993271098899 0.328853832432392 0.341645604026821 0.148387195314591 0.353697743584086 0.461000529722175 0.464368425901514 0.311741180727436 0.318369323089495 0.326964431820611 0.230348879877839 0.339900970137442 0.519783117498803 0.001084582962533 0.00144404445608172 0.00150021496416968 0.000651589507601689 0.0015531376416488 0.00202431960203141 0.00203910851834253 0.00136890034223449 0.0013980054682452 0.00143574782636456 0.00101149504779031 0.00149255402594306 0.00228244239587304 0.726662448180201 0.967498952119545 1.00513277113823 0.436560081763195 1.04059056801475 1.35627894658778 1.36618740956739 0.917152959585201 0.936653175661015 0.961940272451709 0.67769409361996 1 1.5292192819827 0.475185250893548 0.632675093440582 0.657284918507588 0.285479059090319 0.680471780780569 0.886909393942054 0.893388819814032 0.599752416406933 0.612504162546657 0.629040114642361 0.443163450529671 0.653928453415428 1 "D"
"38" 74 "Diptera" "D" NA "GMORS" 103.808797 0.0848555599338213 0.211565142481546 0.233855168032389 0.0831309408926293 0.174853962288622 0.277295765646913 0.388915180111278 0.168112215722146 0.173534390262289 0.102334080682232 0.0732537938252441 0.115703108337459 0.222057961408367 0.000817421667393191 0.00203802710941295 0.00225274904238018 0.000800808248386014 0.0016843848242324 0.00267121644466136 0.00374645686445319 0.00161944093930831 0.00167167326158581 0.000985793917660292 0.000705660752674401 0.001114579030691 0.00213910543061555 0.733390495321284 1.82851736242467 2.02116582166772 0.718484940354153 1.51122960135733 2.3966146599809 3.36132006909417 1.45296196565291 1.49982479084451 0.884454031984733 0.633118633352464 1 1.91920480442681 0.382132481968395 0.952747386942256 1.05312669966526 0.374365955471196 0.787424874026758 1.24875399147236 1.75141290879483 0.757064572942673 0.781482407393434 0.460844006822338 0.329885915193689 0.521049133314701 1 "D"
"39" 10 "Crustacea" "D" NA "HAZTE" 487 0.772780215416935 0.510151861216429 0.662429888908457 0.230240313915398 0.60235467145337 0.277015548116432 0.358188180912487 0.837473725851328 0.609533522390666 0.564826469553856 0.658269656461371 0.67519209300298 0.989244267737689 0.00158681769079453 0.00104753975609123 0.00136022564457589 0.000472772718512111 0.00123686790852848 0.000568820427343803 0.000735499344789501 0.00171965857464338 0.00125160887554552 0.0011598079456958 0.00135168307281596 0.00138643140247018 0.00203130239781866 1.14453386439987 0.75556551461893 0.981098410027638 0.340999718896859 0.892123408575982 0.410276647175146 0.530498186552232 1.24034883484282 0.902755717531745 0.836541889940887 0.974936856167339 1 1.46513011332513 0.781182404204588 0.515698577039116 0.669632274365737 0.232743642216837 0.608903878544477 0.280027448377276 0.362082644897838 0.846579306207711 0.61616078280101 0.570967644670373 0.665426809059782 0.682533237768547 1 "D"
"40" 25 "Hemiptera" "D" NA "HHALY" 108.538881 0.214810573015161 0.190098168818017 0.196905963277401 0.255483325424524 0.132705121046083 0.233941162463822 0.191681086028215 0.208308401161031 0.207373982918275 0.160333987956157 0.0815876701058741 0.120622221781301 0.243184392013213 0.00197911173430248 0.00175142923039733 0.00181415140328746 0.00235384152730047 0.00122265053613445 0.00215536736981674 0.00176601310297473 0.00191920535057876 0.00191059628593624 0.00147720325176521 0.000751690724597337 0.00111132730197671 0.00224052790827292 1.78085405693017 1.57597966619022 1.63241864035973 2.11804526273557 1.10017142021053 1.93945326996197 1.58910259815766 1.72694880002055 1.71920214912193 1.32922429705247 0.676390045723083 1 2.01608284461986 0.883323848363959 0.781703822536803 0.80969819504988 1.05057451800049 0.545697525846448 0.961990860215697 0.788212945910609 0.85658622840282 0.852743801530682 0.659310355524155 0.335497148605825 0.49601136315832 1 "D"
"41" 44 "Hymenoptera" "HD" "Parasitic/wasp-waist/stinger/pollinator/solitary" "HLABO" 44.505481 0.493109180147136 0.222598937726339 0.215395898346349 0.43958187657031 0.210608645435924 0.265696858738992 0.259452951777697 0.160521052854513 0.111227011941283 0.0984446085050139 0.0415591197781238 0.0553413776081607 0.103703020045419 0.0110797404963927 0.00500160727903017 0.00483976115989734 0.0098770278782137 0.00473219569149076 0.00596998061292702 0.00582968537690216 0.00360677043024236 0.00249917559460335 0.00221196594875615 0.000933797789493024 0.00124347330631391 0.00233011794761681 8.91031632133461 4.02228761456625 3.89213112603446 7.94309602631736 3.80562708299599 4.80105248951757 4.68822719981293 2.90056120378981 2.00983453517936 1.77886082276523 0.750959256424355 1 1.87387854309805 4.75501272702731 2.14650390730036 2.07704556966626 4.23885318265356 2.0308824694178 2.56209374252191 2.50188424275459 1.54789178544858 1.07255325729732 0.949293554439378 0.40075129692387 0.533652516425488 1 "HD"
"42" 61 "Lepidoptera" "D" NA "HMELP" 73.030688 0.0854715623144115 0.0890668585240523 0.11232499459302 0.0779531799121273 0.0495619961293253 0.0938907164151723 0.0540357457389768 0.0954229606407342 0.105205943483906 0.0771522943530186 0.044238319168843 0.0816072020606241 0.192418760538383 0.001170351322918 0.00121958126047029 0.00153805198429761 0.00106740306091772 0.000678646162135639 0.00128563373817829 0.000739904651301886 0.00130661456510904 0.00144057171533022 0.00105643663596622 0.000605749724949093 0.00111743712534413 0.00263476581979322 1.04735317663405 1.09140929078645 1.37641031375609 0.955224268738165 0.60732380081487 1.1505199791732 0.662144325188785 1.16929582477104 1.28917473981954 0.945410360910351 0.54208841930372 1 2.35786493936454 0.444195576747632 0.462880325571402 0.583752822639214 0.40512255506696 0.257573616993749 0.487949907547831 0.280823686774544 0.495912978410957 0.546755125069626 0.400960354058764 0.229906476089261 0.424112502503857 1 "D"
"43" 33 "Hymenoptera" "HD" "Parasitic/wasp-waist/stinger/eusociality" "HSALT" 63.973597 0.438409904971213 0.13430257727311 0.152359199494965 0.0695394042514251 0.133443223648477 0.121028830672802 0.143883424034676 0.175053436352382 0.133435632854955 0.120291253360249 0.0399613224398913 0.0653722831443703 0.137357075025182 0.00685298194145958 0.00209934384763624 0.00238159501168842 0.00108700163055432 0.00208591090553306 0.00189185595852617 0.00224910636234314 0.0027363388110314 0.00208579225043349 0.00188032655659879 0.000624653361915718 0.00102186349072056 0.00214709007256825 6.70635755528095 2.05442690408276 2.33063910523807 1.06374446335081 2.04128136925823 1.85137836482654 2.20098514406968 2.67779291057937 2.04116525286827 1.84009564259204 0.611288462292795 1 2.10115156482814 3.19175335446564 0.977762355877832 1.10921988887018 0.506267363648187 0.971506008147105 0.881125567435194 1.04751374480199 1.27444062361032 0.971450744932447 0.87575578715691 0.290930208236926 0.475929493492676 1 "HD"
"44" 22 "Hemiptera" "D" NA "HVITR" 305.552034 0.500291975638151 0.320772901576636 0.35457945420283 0.340125375179872 0.21643449574491 0.402902049538985 0.338411019038086 0.469293452295044 0.361017427514034 0.436390673217372 0.281609368695604 0.32805387123298 0.510759155774392 0.00163733806346762 0.00104981432254722 0.00116045522447031 0.00111315042065756 0.000708339240657485 0.00131860372279173 0.00110753973589351 0.00153588718147772 0.00118152519814034 0.0014282041179846 0.000921641283185187 0.00107364322514371 0.00167159468417871 1.52502994022847 0.977805567027822 1.08085739964035 1.03679732204202 0.659752908665421 1.22815819250872 1.03157148478748 1.43053776665162 1.10048214385388 1.33024088872115 0.858424159535701 1 1.55693683435199 0.979506622606948 0.628031623026499 0.694220456342542 0.665921249447184 0.423750594185161 0.788829813394381 0.662564763082908 0.918815545427709 0.706825170792434 0.854396183179006 0.551354519075903 0.642286814683915 1 "D"
"45" 3 "Ixodida" "D" NA "ISCAP" 391.827067 0.470752734534351 0.308477677563493 0.312995926669827 0.312119325239179 0.250739676127385 0.235774165415068 0.430131074946749 0.377033820959688 0.329097802885402 0.292024224248818 0.225180433410157 0.313284316144726 0.580603924197643 0.00120142985051707 0.000787280163990031 0.000798811396737498 0.000796574181638092 0.000639924337149952 0.000601730164330551 0.00109775743222647 0.000962245471826192 0.000839905740573563 0.000745288543960691 0.000574693410371665 0.000799547408869347 0.0014817861579676 1.50263741360381 0.984657263918017 0.999079464052181 0.996281362182814 0.800358215224385 0.752588473998644 1.3729735348387 1.2034876996061 1.0504764711342 0.932138026705152 0.718773401047411 1 1.8532811707351 0.81079840303336 0.531304844330477 0.539086826018903 0.537577016329174 0.43186011268162 0.406084346985585 0.740833909349067 0.649382143740631 0.566819804637376 0.50296632881422 0.387838290485793 0.539583532057012 1 "D"
"46" 42 "Hymenoptera" "HD" "Parasitic/wasp-waist/stinger/pollinator/polymorphic" "LALBI" 45.641976 0.328390659988889 0.239578151482568 0.218371348975819 0.497420273768827 0.263045805499052 0.207515868354057 0.230243017913177 0.199298265883135 0.117716480640664 0.113975192782328 0.0443673843505598 0.0624876518692749 0.135191844043098 0.00719492644202979 0.00524907491916143 0.00478444116827499 0.0108983071584987 0.00576324314922413 0.00454660132054881 0.00504454535257582 0.0043665564760635 0.00257912761359552 0.00249715728307486 0.000972074135233755 0.00136908296584869 0.00296200681677537 5.25528884772126 3.83400790901487 3.49463201838109 7.96029709692785 4.20956457204293 3.32091000615903 3.68461625658216 3.18940238465145 1.88383587987797 1.82396344514218 0.710018428014819 1 2.16349694697956 2.42907153396177 1.77213465189655 1.61527014089847 3.6793659949653 1.94572244620907 1.53497328054718 1.7030836404582 1.47418853033472 0.870736555698856 0.843062638793459 0.328180924408545 0.462214657338015 1 "HD"
"47" 75 "Diptera" "D" NA "LCUP2" 74.112753 0.0248561126230468 0.0915980477346221 0.0399499347026915 0.370743021196308 0.0556509890673356 0.0928903420312345 0.0903292647868108 0.067382817034261 0.0956036039279189 0.0940942501090328 0.0208544070286732 0.0586610823554092 0.154046654861104 0.000335382395295001 0.00123592828530634 0.000539042649011993 0.00500241869569071 0.000750896260287829 0.00125336515337967 0.00121880865479131 0.000909193280598563 0.00128997507254816 0.001269609430229 0.000281387564009034 0.000791511311898091 0.00207854449639867 0.423724070968404 1.56147899180684 0.681029621319418 6.32008490655 0.948686707315825 1.58350883245626 1.53984995093568 1.14868008445547 1.62976201749375 1.60403194640946 0.355506686738626 1 2.62604521900539 0.161354445803827 0.594612377770951 0.259336593441203 2.4066930991172 0.36126061365963 0.603001357705488 0.586376022694268 0.437418242512417 0.620614605452613 0.610816574977709 0.135377214438551 0.380800754215019 1 "D"
"48" 56 "Coleoptera" "D" NA "LDECE" 104.531206 0.190769201617951 0.17543823568425 0.166929561831552 0.343371547840472 0.132047947053635 0.198631912394122 0.200506813107956 0.197897039413086 0.189118571406742 0.191952752848627 0.201799825195232 0.134501839262768 0.26562291995752 0.00182499761475966 0.00167833360388332 0.00159693519494601 0.0032848711976065 0.0012632394871024 0.00190021640422021 0.0019181526816782 0.00189318622625559 0.0018092068258233 0.00183632008271891 0.0019305223092445 0.00128671469898442 0.00254108729939957 1.41833898081689 1.30435566268731 1.24109501213163 2.55291340046026 0.981755697746713 1.47679699759397 1.4907365892316 1.47133333267262 1.40606680505887 1.4271384978879 1.50034993053878 1 1.97486459228702 0.71819555951143 0.66047852991115 0.628445624565261 1.29270300881937 0.497125575890638 0.747796584819896 0.75485508983947 0.745029982520841 0.711981373583977 0.722651316683535 0.759722938169285 0.506363830667468 1 "D"
"49" 14 "Odonata" "D" NA "LFULV" 355.768668 0.260414549799138 0.218073113045236 0.261372636366853 0.18562487437394 0.180195115321292 0.211523406301423 0.222712148940916 0.325637904144533 0.278172811367891 0.255049343275758 0.130363081162767 0.240995025130643 0.466759676140046 0.000731977189737062 0.000612963233303153 0.000734670194079185 0.000521757228980996 0.000506495179393628 0.000594553217658344 0.000626002706176801 0.000915307989248038 0.00078189238229346 0.000716896585383843 0.000366426537490275 0.000677392493513912 0.00131197521907704 1.08058060392727 0.904886368202078 1.08455614892948 0.770243594336908 0.747713008696377 0.877708600776122 0.924135877162544 1.35122251576772 1.15426785767505 1.05831787663457 0.540936814326758 1 1.93680212231359 0.557919981333185 0.467206410906425 0.559972614876078 0.397688326268881 0.386055446801764 0.45317412174645 0.477145221246777 0.697656461752341 0.595965816216798 0.54642540115062 0.279293794701437 0.516315006308161 1 "D"
"50" 7 "Araneae" "D" NA "LHESP" 86.575583 0.223255417425471 0.206236496260424 0.195686479095466 0.0463169101765066 0.101848092482318 2.49698218515022 0.475354378507242 0.174459449622522 0.178301387150044 0.132436679520267 0.105828755454508 0.182244349519756 0.256442866526829 0.00257873420760529 0.00238215544283917 0.00226029640592159 0.000534988140669022 0.00117640666055137 0.0288416444755587 0.00549062867422148 0.00201511146188322 0.00205948814863937 0.00152972321907745 0.00122238570954247 0.00210503173302057 0.0029620691844123 1.22503341263411 1.13164823383491 1.07375882770101 0.25414730442156 0.558854596867912 13.7012872647639 2.60833534625287 0.957283175485284 0.978364419088425 0.726698412703931 0.580697046209577 1 1.40713754474473 0.870585407382015 0.804220055147635 0.763080220346052 0.180612979428152 0.397157050463958 9.73699217673105 1.85364633044885 0.680305332666643 0.695286983665775 0.516437369905984 0.412679661898243 0.710662581447512 1 "D"
"51" 34 "Hymenoptera" "HD" "Parasitic/wasp-waist/stinger/eusociality" "LHUMI" 52.485009 0.525801054046057 0.107601041080468 0.101497944669556 0.0491425382243067 0.271042075121357 0.145431441556393 0.0825862187837174 0.117739931404555 0.0904254428408451 0.0729328772362451 0.0308959635225638 0.0509919324307934 0.14524074863971 0.0100181187745639 0.00205012903933136 0.0019338463802027 0.000936315705391357 0.00516418078772468 0.00277091391098729 0.00157352014141252 0.00224330592006862 0.00172288134390613 0.0013895944504124 0.000588662631696677 0.000971552323269934 0.00276728062749708 10.3114557338983 2.11015813582874 1.99047064567144 0.963731631292917 5.31539132173932 2.85204805198888 1.61959382292099 2.30899135984604 1.77332841746233 1.43028266942482 0.605899052060755 1 2.84830838362189 3.62020341378424 0.740846092355166 0.698825540491642 0.338352278438137 1.86615724347246 1.00131294363647 0.568616036182684 0.810653570070927 0.622590035425651 0.502151620115683 0.212722419926419 0.351085579690077 1 "HD"
"52" 68 "Diptera" "D" NA "LLONG" 298.053853 0.218612830859518 0.196377771180072 0.209411132387953 0.141276660908137 0.172402626162919 0.242662210225139 0.278328272153796 0.326480400198368 0.257604755806325 0.228418255682477 0.192030378826155 0.237154221364823 0.450712875166642 0.000733467555138494 0.000658866742380519 0.000702594951483325 0.000473997096451348 0.000578427772121164 0.000814155588940295 0.000933818735615527 0.00109537386251594 0.000864289299445242 0.000766365720098498 0.000644280813327231 0.000795675744426035 0.00151218603829504 0.921817160164389 0.828059353318349 0.883016676586196 0.595716408061765 0.726964188833501 1.02322534605801 1.17361719539301 1.37665860771726 1.08623306101746 0.963163355760355 0.809727854393735 1 1.90050538663317 0.485037909730647 0.435704817856524 0.464622033063794 0.313451575697505 0.382510985733826 0.53839644615304 0.617529002362956 0.724364486099179 0.571549582893723 0.506793278532423 0.426059226187305 0.526175830404534 1 "D"
"53" 57 "Trichoptera" "D" NA "LLUNA" 281.087029 0.482046812344465 0.442300311814561 0.53982396549505 0.300191458001802 0.295796352021579 0.613651475010125 0.504678639286825 0.371032497074291 0.341812318827747 0.345199684653818 0.299653958571684 0.326150371953719 0.410924193813438 0.00171493794665447 0.00157353511966773 0.00192048693038429 0.00106796624187807 0.00105233013801423 0.00218313693518076 0.00179545331950136 0.00131999152858203 0.00121603732496581 0.00122808827530002 0.00106605402475432 0.00116031811611527 0.0014619109080748 1.47798946068002 1.35612389207186 1.65513827950394 0.920408142427014 0.906932438095005 1.88149862081777 1.54738023526902 1.13761175512914 1.04802063164978 1.05840653372857 0.918760131336613 1 1.25992250553603 1.17307965703114 1.07635500287765 1.3136826052645 0.730527582754328 0.719831921495166 1.49334471965583 1.22815508768985 0.902922005226935 0.831813565552511 0.840056851971439 0.729219556996268 0.793699608988691 1 "D"
"54" 5 "Araneae" "D" NA "LRECL" 251.806412 0.690863409685704 0.434204239250022 0.730128760712824 0.0654779936274259 0.246856247670079 0.303941319037655 0.449831642697753 0.40845857430737 0.409430706567087 0.498239136962466 0.358683636545023 0.399830695627126 0.509528034899481 0.00274362914033223 0.00172435735770709 0.00289956381536791 0.00026003306709849 0.000980341388884406 0.00120704360394784 0.00178641853924575 0.00162211347623416 0.00162597410969458 0.00197865945114402 0.00142444202947867 0.0015878495406508 0.00202349110514104 1.7278898724924 1.08597024690408 1.8260948163763 0.16376429909846 0.617401941296403 0.760175049994422 1.12505529869887 1.02157883017639 1.02401018992527 1.24612527855318 0.897088794001759 1 1.27435947382753 1.35588890574391 0.852169477457077 1.43295110514746 0.128507146108935 0.484480206704973 0.596515398995889 0.882839828011613 0.80164102135803 0.803548928662697 0.97784440273391 0.7039527012793 0.784707941940828 1 "D"
"55" 69 "Diptera" "D" NA "MDEST" 278.621951 0.742664319907988 0.45611021525303 0.41997787006284 0.2464843001297 0.692543659928938 0.963818116997379 0.392315386586194 0.552307245576907 0.386130305762979 0.30759512071991 0.171313576921135 0.257935330927053 0.513200313580437 0.00266549106142749 0.00163702182694511 0.00150733949193702 0.000884654993065137 0.00248560336844723 0.00345923253188827 0.00140805627545905 0.00198228188265363 0.00138585744725827 0.00110398739085676 0.000614860301947764 0.000925753803680217 0.00184192347996457 2.87926557885171 1.76831228825346 1.62822932613917 0.955605031865171 2.68495074885572 3.73666575080386 1.52098351620215 2.14126247688459 1.49700432420474 1.19252806358235 0.664172590491624 1 1.98964721791283 1.44712366741683 0.888756696329534 0.818350766648575 0.480288677943426 1.34946071076473 1.87805441947828 0.764448844251737 1.0762020812568 0.752396862482545 0.599366587627189 0.333814248331093 0.502601662745526 1 "D"
"56" 76 "Diptera" "D" NA "MDOME" 74.112753 0.0236681198168838 0.0835992231963898 0.0888784978933976 0.111507786258334 0.0391785748526656 0.324539659541881 0.0503190332857345 0.078032271240966 0.0933011923500585 0.0367899849483405 0.0441604341304792 0.0640212051302901 0.142889771442867 0.000319352862480818 0.00112800051020085 0.00119923352318862 0.00150456948021259 0.000528634725695126 0.00437899884169572 0.000678952423825553 0.00105288588107051 0.00125890873801515 0.000496405590929007 0.00059585472598055 0.000863835204317536 0.00192800517669161 0.369691882068084 1.30580520979348 1.38826655500346 1.74173207191904 0.611962470449173 5.06925258406816 0.785974478039422 1.21885039624234 1.45734826703403 0.574653114908863 0.689778238953921 1 2.23191317864246 0.165639006752469 0.585060934398765 0.622007418697109 0.78037626579114 0.274187399539167 2.27125886104202 0.352152801265093 0.546101169125086 0.65295921050139 0.25747108821607 0.30905245130255 0.448046102137467 1 "D"
